index,author_name,review_date,reviewer_ratings,review_body
226,Mike Katchourine,"April 4, 2017",5," I highly recommend this app to anyone who is a serious fundraiser for ACS. It combines features across all possible ways of fundraising  - accepting credit card donations directly from people at the spur of the moment, reaching out to your contacts, processing paper checks, checking team status, sen...Full ReviewI highly recommend this app to anyone who is a serious fundraiser for ACS. It combines features across all possible ways of fundraising  - accepting credit card donations directly from people at the spur of the moment, reaching out to your contacts, processing paper checks, checking team status, sending receipts, adding photos to your page, sending event coordinates...   Plus, you can put it in your pocket. Sure, it's not perfect, but nothing ever is."
227,Janice Williamson,"March 31, 2016",1," Great idea but not only does it not work,  but now I can't get to the original Relay For Life app to work.  This app is always prompting me to download now, even though it shows is already installed. ..very frustrating!"
228,Michelle Burnett,"June 20, 2018",5," I am a Cancer Survivor as of 2002. I had my daughter on 6-26-2002. Then in 
2004 Emily Elizabeth Burnett also saved her grandmother Barboura Burnett by 
having put off her breasts exam until 2005 were we found out the she had 
breast cancer."
229,Megan White,"March 23, 2018",3, This app worked great until I bought a new phone.  Now I can't even open the app to fundraise.  I have relay for Life event happening in two months and have not been able to share this to get donations.  Please help.  My last phone was an Android and still have an Android.
230,A Google user,"February 14, 2017",2," It was working great about a month ago, but now I can't get passed the log in screen.  Same issues as many others apparently. Unfortunate - I was really hoping this would be helpful. Deleted it."
231,Shawn Posthumus,"June 3, 2016",1, Really wish I could use this app. The old one no longer works and this one is not compatible with any of my families 3 tablets answer 3 smart phones. 6 devices and not one that I can use this on. Seems stupid to make it so people cannot even do anything to help their team out.
232,Michelle Fertig,"June 5, 2016",5,Thank you for this app Just found out that I have second stage breast cancer and this is going to help me out a lot thank you very much I have never used it but I surely will Now.. I will be having surgery next week everyone keep me up in your prayers thank you
233,Janna McKenna,"March 31, 2016",1,"Not an Improvement Able to use the app once, but after that it kept locking up on blue entrance screen. User interface not nearly as interactive as other apps."
234,JANET BENEZET,"April 8, 2016",1, New to using this and it won't let you log in. Seem that a lot of people are having the same problem. PLEASE fix your app.
235,Fran Coffey,"November 18, 2015",1,Logging in Keeps telling me my password and I'd don't match.  So I reset it and I get the same results.  PLEASE HELP!!!
236,Mary Keil,"November 15, 2015",1, Unable to log in. How do you set your username and password?
237,josh hollingshead,"February 16, 2018",1, I donated and it didnt get credited to my girlfriends team
238,Rredrose,"November 30, 2015",5,Great way to raise funds This app helped us obtain more donations than before.
239,Hope Ukpong,"October 31, 2016",1,"Doesn't work Can't scan checks, and doesn't work half the time. Last year it was so much better!"
240,M Taylor,"March 1, 2017",2, Lots of bugs. Won't run correctly half of the time.
241,Alicia,"March 13, 2017",1," I've downloaded it, deleted it, downloaded it again and repeat 3 more times. It WILL NOT show this year at all. It always go right back to 2016."
242,A Google user,"February 26, 2017",4, Works great but it didn't work in Android 7.  ACS said they will have a fix in less than a week from now.
243,Krystal Pryor,"February 3, 2017",1, I downloaded this app to help get donations but it won't even log me in. What use is it if it won't log in to your account?
244,Cindy Trull,"May 1, 2017",2, Unhelpful..This doesn't work correctly.
245,A Google user,"January 14, 2017",1,Can't log in I am registered and have a team and the app will not get past the log in page.
246,Samantha Cohen,"September 28, 2016",1, I couldn't even open the app. I tried 4 times then deleted right away.
247,A Google user,"March 22, 2018",5, It has everything for me and my team
248,Erin Jones,"May 25, 2016",1, I can't install this at all
249,brenda ransom,"February 27, 2017",1, Not Android friendly!
250,Loni Mounger,"March 29, 2016",3,Excited New to me I pray people look me up!
251,Brenda Bush,"July 29, 2017",5, Good idea for people that can't make  the walk.  Thx
252,A Google user,"July 26, 2018",5, FIRST TIME USERS BUT EASY TO ACCESS
253,Ken Koski,"May 8, 2017",4," Good tool to take donations anytime, anywhere."
254,Robin D,"April 13, 2017",5, I know I'm going to love this app
255,Teri Shockley,"September 10, 2019",5, God app
256,Mary Young,"May 5, 2016",5, Such a good cause
257,joan wills,"April 11, 2016",5, Relay for Life
258,A Google user,"February 2, 2018",4, Ok
259,Shara Haslett,"September 25, 2019",5, Survival
260,Anna Codini,"April 4, 2017",5, Easy  to donate
261,Linda LaPrise,"October 9, 2017",5, Great and convenient
262,Bella Mary Portraits,"June 18, 2018",5, Love it
263,Cathey Mckinney,"May 10, 2019",5, great
