index,author_name,review_date,reviewer_ratings,review_body
62,motifs wall,"April 23, 2020",1," I Booked ticket from this app, due to lockdown bus was cancelled, but they didn't return my money back, and 'MakeMyTrip':gave my money in 2 days."
63,Rindra Nuriza,"February 4, 2020",1," I like the updated version, but once I made a payment, it failed many times due to technical error. I already tried to use different payment methods from OVO, Virtual Account to Debit Card. It still didn't work. Terrible. :("
64,Irfan kalpeni,"March 7, 2020",2," This app was amazing for Bus & Hotel Booking, And i was used this app for last 3 years mostly for Hotel bookings, But Now a days there have no options to Book hotels, and they reduced their service to only bus bookings. So sad."
65,Shine Sidhu,"March 10, 2020",1, I had booked my bus on 11march 2020 through this app but inauspiciously I was bluffed by this app because on bus stand there was no bus of new deep and worse than that as I have complained about this issue this app is explicit that there was no money made but my balance has deducted and I had receiv...Full ReviewI had booked my bus on 11march 2020 through this app but inauspiciously I was bluffed by this app because on bus stand there was no bus of new deep and worse than that as I have complained about this issue this app is explicit that there was no money made but my balance has deducted and I had received booking message so I suggest it's a fruad app don't trust for booking
66,Nikhil bapure,"March 12, 2020",1," They won't return your money if your ticket has been not received.. I paid full amount but I didn't get the ticket but still it's been almost a week and no one is informing anything.. no customer support plss plsss prefer other apps to book your tickets but not this one worst customer service and ab...Full ReviewThey won't return your money if your ticket has been not received.. I paid full amount but I didn't get the ticket but still it's been almost a week and no one is informing anything.. no customer support plss plsss prefer other apps to book your tickets but not this one worst customer service and about your money once it's gone just forget about it , it's like a black hole in the world of apps"
67,Amit Pawara,"March 19, 2020",1," Worst service,I have booked my ticket today after completion of my booking it got cancelled but thats not the worst I have paid my fare online using the debit card the refund should have been credited back to my bank account but instead it got credited in my red bus wallet. and bad customer support,...Full ReviewWorst service,I have booked my ticket today after completion of my booking it got cancelled but thats not the worst I have paid my fare online using the debit card the refund should have been credited back to my bank account but instead it got credited in my red bus wallet. and bad customer support, using it for the first and last ever time, first impression not satisfied at all."
68,Gokul hl,"February 10, 2020",5, This application worked really great for me. Easy to book tickets and includes reschedule option (If Provided by operator). Accessibility is simply awesome. Request to develop train booking application. Other apps sucks as they don't show alternative availabilities.
69,Ajay Singh,"March 16, 2020",1, Stay away from this app. All is good till you get stuck with an issue and payment has left your bank. You can keep banging your head with no help from makers of this silly app.
70,Annie Jerusha,"February 18, 2020",5, The best app I have used in this world... Very user friendly and those Saver codes will auto populate if we cannot figure out the right one.. OMG that's awesome.. ❤️💚 Payment options are too easy and all the wallets are included... 😅 I trust this app for all my bus journeys... 💯
71,Pratik Gopalbhai,"February 12, 2020",3, Not good at all while transactions. Sometimes I entered every details of transaction and loader is keep going on and shows that waiting for payment response untill session time out. I never got successful transaction on first try. Must improve this.
72,Prajwal Borgamwar,"March 16, 2020",1," The worst experience I ever had in my entire journey upto now when i booked MSRTC bus booking from this app. If you also booking some tickets for msrtc bus through this app then i suggest you to don't book any msrtc bus booking. They give you bus driver no. But it is not so.the no. They give three n...Full ReviewThe worst experience I ever had in my entire journey upto now when i booked MSRTC bus booking from this app. If you also booking some tickets for msrtc bus through this app then i suggest you to don't book any msrtc bus booking. They give you bus driver no. But it is not so.the no. They give three no. By all these no. Only one no. I s reachable and that no. Is only for mumbai bus region. About the MSRTC buses they don't have any charging facility ,engine noice all over the vus and all."
73,Himanshu Mahajan,"March 9, 2020",5, Great app for bus Booking. Sometimes good offers as well. UI is also good. I am using since 4 years. Thank you Red Bus Team. The quality of app shows your hard work and dedication. Hope you achieve great success ahead.
74,Durai Ramesh,"February 14, 2020",3, Very slow server response. Refund is not get properly. UI is Not attract. Please to be improve and Fix all the bug. Very old kind of UI. Please be improve speed for booking and payment process.
75,Pandurang Jadhav,"February 25, 2020",4," Excellent App. (1)There should be facility to save filled data, such as name ,age etc. (2)The promo code should be sent on registered mobile,before making payment,so discounted payment may be paid."
